	41	豪力	ゴーリキー	Machoke	MachokeDexEntry:	SUPERPOWER	4-11	1550	_MachokeDexEntry	因为肉体非常强韧，所以戴着力量限制腰带来控制力量。	有着不会疲劳的强韧肉体。会去帮助人类完成例如搬运沉重行李之类的工作。	MachokeDexEntry:	怪力	1-5	70-5	_MachokeDexEntry	0067	只要解開系在腰上的限制它力量的腰帶，豪力就會變得勢不可擋。
	126	怪力	カイリキー	Machamp	MachampDexEntry:	SUPERPOWER	5-3	2870	_MachampDexEntry	浑身上下都是傲人的肌肉，可以一拳就让倒霉的对手飞越地平线。	发达的４条手臂能在２秒内打出１０００拳。	MachampDexEntry:	怪力	1-6	130-0	_MachampDexEntry	0068	僅靠１隻手臂的力量便可推動一座山。４隻手一起可以打出極為強力的拳擊。
	188	喇叭芽	マダツボミ	Bellsprout	BellsproutDexEntry:	FLOWER	2-4	90	_BellsproutDexEntry	抓小虫子吃，似乎是使用脚上的根补充水分。	因为花苞长得像人脸，所以私底下它被说成是某种传说中的风茄。	BellsproutDexEntry:	花	0-7	4-0	_BellsproutDexEntry	0069	喜歡溫度高，有一定溼度的地方。它會用身上的藤蔓抓小蟲來吃。
	189	口呆花	ウツドン	Weepinbell	WeepinbellDexEntry:	FLYCATCHER	3-3	140	_WeepinbellDexEntry	首先会吐出有毒的粉末，让对手停止行动后，会用溶解液解决对手。	叶子部分会变成刀刃切割对手。嘴里会吐出可溶化万物的液体。	WeepinbellDexEntry:	捕蠅	1-0	6-4	_WeepinbellDexEntry	0070	它在肚子餓的時候會吞掉周圍會動的東西，分泌溶解液讓其致命。
	190	大食花	ウツボット	Victreebel	VictreebelDexEntry:	FLYCATCHER	5-7	340	_VictreebelDexEntry	在丛林深处有一处遍地都是大食花的地带，进去后就再也出不来了。	被像是花蜜的香味引诱到嘴里就完了。会被溶解液融化掉。	VictreebelDexEntry:	捕蠅	1-7	15-5	_VictreebelDexEntry	0071	用花蜜的香味引誘獵物。據說被它吞入嘴裡的東西，只要1天就會溶解到連骨頭都不剩。
	24	瑪瑙水母	メノクラゲ	Tentacool	TentacoolDexEntry:	JELLYFISH	2-11	1000	_TentacoolDexEntry	会在浅海处漂荡。经常会听到垂钓者因错把它钓上来而被蛰的事。	像水晶一样透明的眼睛中能发射出具有不可思议光芒的光束。	TentacoolDexEntry:	水母	0-9	45-5	_TentacoolDexEntry	0072	有時能在沙灘上發現它乾巴巴的身體，但是它只要沾到水就能復活。
	155	毒刺水母	ドククラゲ	Tentacruel	TentacruelDexEntry:	JELLYFISH	5-3	1210	_TentacruelDexEntry	触手平时很短，但在蛰刺猎物时会伸长并缠住对手。	能随意摆动８０只触手。被蜇到的话，毒液就会侵入体内，并产生尖锐的疼痛感。	TentacruelDexEntry:	水母	1-6	55-0	_TentacruelDexEntry	0073	它能讓80條觸手自由伸縮，靠纏住獵物後注入毒素來讓其變弱。
	169	小拳石	イシツブテ	Geodude	GeodudeDexEntry:	ROCK	1-4	440	_GeodudeDexEntry	栖息在草原或山里。因为长得像小石头，所以你一不留神就可能踩到它或被它绊倒。	圆圆的很容易拿着，所以可以抓起来玩砸对方的小拳石合战。	GeodudeDexEntry:	岩石	0-4	20-0	_GeodudeDexEntry	0074	大多棲息于山路。由於不留神踩到它會使它大發雷霆，得多加小心。
	39	隆隆石	ゴローン	Graveler	GravelerDexEntry:	ROCK	3-3	2320	_GravelerDexEntry	在斜坡上滚着移动。会不断压碎	在山的斜坡上走的话可以碰到隆隆岩滚过来。	GravelerDexEntry:	岩石	1-0	105-0	_GravelerDexEntry	0075	常在山路上滾來滾去。滾動時從來不關心前面的路上都有什麼。
	49	隆隆巖	ゴローニャ	Golem	GolemDexEntry:	MEGATON	4-7	6620	_GolemDexEntry	由岩石一般坚硬的身体构成，被黄色炸药炸到也不会受到伤害。	被像岩盘一样坚硬的外壳覆盖着。一年会脱一次皮变大。	GolemDexEntry:	重量級	1-4	300-0	_GolemDexEntry	0076	剛蛻皮時渾身都白白的非常柔軟，但是接觸到空氣之後會迅速變堅硬。
	163	小火馬	ポニータ	Ponyta	PonytaDexEntry:	FIRE HORSE	3-3	660	_PonytaDexEntry	它的4蹄比钻石还硬10倍，可以马上踏平任何东西。	身体很轻，脚的力量很强。一跳就可以飞过东京铁塔。	PonytaDexEntry:	火馬	1-0	30-0	_PonytaDexEntry	0077	在用力跳躍之後，會用蹄子和腳上的肌肉來緩解著地時的撞擊。
	164	烈焰馬	ギャロップ	Rapidash	RapidashDexEntry:	FIRE HORSE	5-7	2090	_RapidashDexEntry	如果看到快速移动的物体，它就会想要前去较量一番，并用猛烈的速度开始追赶。	时速最高可以达到240千米。火焰熊熊燃烧着，用和新干线一样的速度赶超它。	RapidashDexEntry:	火馬	1-7	95-0	_RapidashDexEntry	0078	總之就是喜歡跑步。如果發現有誰跑得比自己更快，就會用盡全力去追趕。
	37	呆呆獸	ヤドン	Slowpoke	SlowpokeDexEntry:	DOPEY	3-11	790	_SlowpokeDexEntry	动作迟缓又呆头呆脑。就算挨打也要过５秒才能感受到疼痛。	总是在发呆，不知道它在想些什么。很擅长用尾巴来钓食物。	SlowpokeDexEntry:	憨憨	1-2	36-0	_SlowpokeDexEntry	0079	非常呆，動作也很緩慢。從不在意時間的流逝，過著悠閒的生活。
	8	呆殼獸	ヤドラン	Slowbro	SlowbroDexEntry:	HERMITCRAB	5-3	1730	_SlowbroDexEntry	据说附着在尾巴上的大舌贝是靠着呆呆兽吃剩的东西生存下去的。	呆呆兽去海里捕食时，由于被大舌贝咬住尾巴而变成了呆壳兽。	SlowbroDexEntry:	寄居蟹	1-6	78-5	_SlowbroDexEntry	0080	在海邊悠閒地生活。如果尾巴上的大舌貝脫落了，它就會變回呆呆獸。
	173	小磁怪	コイル	Magnemite	MagnemiteDexEntry:	MAGNET	1-0	130	_MagnemiteDexEntry	利用反重力悬浮在空中，会突然出现并发出电磁波一类的攻击。	会浮在空中移动，并从左右的组件里发射电磁波什么的。	MagnemiteDexEntry:	磁鐵	0-3	6-0	_MagnemiteDexEntry	0081	天生就擁有遮斷重力的能力，可以一邊發出電磁波一邊在空中移動。
	54	三合一磁怪	レアコイル	Magneton	MagnetonDexEntry:	MAGNET	3-3	1320	_MagnetonDexEntry	听说这种连在一起的小磁怪会在太阳黑子多的时候大量地出现。	由多个小磁怪连接而成，会发出强力的磁力和高电压。	MagnetonDexEntry:	磁鐵	1-0	60-0	_MagnetonDexEntry	0082	一直在發射神秘的電波，半徑１公里內的氣溫會升高２度。
	64	大蔥鴨	カモネギ	Farfetch'd	FarfetchdDexEntry:	WILD DUCK	2-7	330	_FarfetchdDexEntry	手上拿着的茎也是重要的武器，能像刀一样挥舞并切断很多东西。	走路的同时，手上会一直拿着１根用来给自己筑巢的植物茎。	FarfetchdDexEntry:	黃嘴鴨	0-8	15-0	_FarfetchdDexEntry	0083	居住在莖狀植物生長的地方。由於這種植物極為稀少而罕見，大蔥鴨的數量似乎也在減少。
	70	嘟嘟	ドードー	Doduo	DoduoDexEntry:	TWIN BIRD	4-7	860	_DoduoDexEntry	它迅捷的双足弥补了差劲的飞行，顺便留下了硕大的足印。	因为突变而被发现的，有着２个脑袋的宝可梦。能以１００公里的时速奔跑。	DoduoDexEntry:	兩頭鳥	1-4	39-2	_DoduoDexEntry	0084	羽毛較短所以不擅長飛行，但是擁有發達的雙腳，能夠以很快的速度奔跑。
	116	嘟嘟利	ドードリオ	Dodrio	DodrioDexEntry:	TRIPLEBIRD	5-11	1880	_DodrioDexEntry	用3个头进行高级作战，据说睡着的时候总会有哪一个头醒着。	极少见的珍稀物种。３个脑袋会各自表现出愉快、悲伤和愤怒之情。	DodrioDexEntry:	三頭鳥	1-8	85-2	_DodrioDexEntry	0085	由嘟嘟的某個頭分裂出的變種。以60千米的時速在草原上奔跑。
	58	小海獅	パウワウ	Seel	SeelDexEntry:	SEA LION	3-7	1980	_SeelDexEntry	头顶上突出的角非常坚硬，可以用来敲破厚冰。	覆盖有淡蓝色体毛的皮肤十分厚实。在零下４０度也能活动。	SeelDexEntry:	海獅	1-1	90-0	_SeelDexEntry	0086	喜歡天寒地凍的地方，就算零下10度也能愉快地游泳。
	120	白海獅	ジュゴン	Dewgong	DewgongDexEntry:	SEA LION	5-7	2650	_DewgongDexEntry	身体内储存了丰厚的热量，可以在严寒的水中以时速8节稳定前进。	全身覆盖有雪白的毛发。与其说它耐寒，倒不如说越冷它越有精神。	DewgongDexEntry:	海獅	1-7	120-0	_DewgongDexEntry	0087	全身像雪一樣白。十分耐寒，即使是在有浮冰的大海裡也能很精神地游來游去。
	13	臭泥	ベトベター	Grimer	GrimerDexEntry:	SLUDGE	2-11	660	_GrimerDexEntry	会出现在肮脏的地方。靠喝工厂流出的。	受到月亮Ｘ射线的照射后，污泥变成了臭泥。非常喜欢脏东西。	GrimerDexEntry:	汙泥	0-9	30-0	_GrimerDexEntry	0088	它由囤積的淤泥而形成。臭到讓人無法碰觸，凡是它走過的地方都寸草不生。
	136	臭臭泥	ベトベトン	Muk	MukDexEntry:	SLUDGE	3-11	660	_MukDexEntry	全身上下沾满污泥。光是碰到它的足迹都会遭到毒素的侵袭。	平时和地面混在一起看不出来。碰到它身体的话会被猛毒侵蚀。	MukDexEntry:	汙泥	1-2	30-0	_MukDexEntry	0089	非常難聞！氣味臭到讓人窒息，但由於鼻子的退化，它自己完全聞不到味道。
	23	大舌貝	シェルダー	Shellder	ShellderDexEntry:	BIVALVE	1-0	90	_ShellderDexEntry	坚硬的壳能反弹任何攻击。壳打开时，如果里面的部分受到攻击，就会变得很脆弱。	被比钻石还坚硬的壳所包裹。不过内部却是超乎意料的柔软。	ShellderDexEntry:	雙殼貝	0-3	4-0	_ShellderDexEntry	0090	它的硬殼可以承受任何攻擊，但是一旦硬殼打開，它柔軟的內部就會完全暴露。
	139	刺甲貝	パルシェン	Cloyster	CloysterDexEntry:	BIVALVE	4-11	2920	_CloysterDexEntry	一旦遭受攻击，外壳的刺就会接二连三地飞出来，内部的真面目无人知晓。	贝壳非常坚硬，连燃烧弹都无法破坏。只有攻击的时候才会张开。	CloysterDexEntry:	雙殼貝	1-5	132-5	_CloysterDexEntry	0091	不但有比鑽石還要堅硬的外殼保護著，還能發射殼上的刺，不太好對付。
	25	鬼斯	ゴース	Gastly	GastlyDexEntry:	GAS	4-3	2	_GastlyDexEntry	几乎看不见的气体宝可梦，会无声无息地包围目标，使之沉睡。	稀薄的瓦斯状生命体，被瓦斯包围的话连印度大象也会在2秒内倒下。	GastlyDexEntry:	氣體狀	1-3	0-1	_GastlyDexEntry	0092	它似乎會在沒人居住的舊屋子裡出現。形狀不清，彷彿就像是氣體一樣。
	147	鬼斯通	ゴースト	Haunter	HaunterDexEntry:	GAS	5-3	2	_HaunterDexEntry	由于它能穿墙而出，有人推测它来自另一个次元。	如果黑暗中空空如也，但你却感觉被什么盯上了，那么鬼斯通一定就在那里。	HaunterDexEntry:	氣體狀	1-6	0-1	_HaunterDexEntry	0093	被它舔到時生命力會被吸走，身體會不受控制地不停顫抖，最後一命嗚呼。
	14	耿鬼	ゲンガー	Gengar	GengarDexEntry:	SHADOW	4-11	890	_GengarDexEntry	满月的夜晚，如果影子自己动起来并露出笑容，那肯定是耿鬼搞的鬼。	据说它会为了夺取山中遇难者的生命而从黑暗中出现。	GengarDexEntry:	影子	1-5	40-5	_GengarDexEntry	0094	如果你突然感到寒氣逼近，就說明耿鬼在你身邊，或許它已經在你身上下了詛咒。
	34	大巖蛇	イワーク	Onix	OnixDexEntry:	ROCK SNAKE	28-10	4630	_OnixDexEntry	随着年岁渐长，它身体中的石头部分变得像钻石般坚硬，只不过是黑色的。	平时住在地里。会以８０公里的时速在地下一边挖掘一边寻找食物。	OnixDexEntry:	岩蛇	8-8	210-0	_OnixDexEntry	0095	以驚人之勢鑽地覓食。在它經過之後形成的洞穴會被地鼠們當作自己的住處。
	48	催眠貘	スリープ	Drowzee	DrowzeeDexEntry:	HYPNOSIS	3-3	710	_DrowzeeDexEntry	会让对方睡着然后去吃梦，但如果吃的全是恶梦，好像就会吃坏肚子。	据说是传说中叫做貘的食梦动物的子孙。非常擅长催眠术。	DrowzeeDexEntry:	催眠	1-0	32-4	_DrowzeeDexEntry	0096	如果你每晚與它一起睡覺，它偶爾會讓你夢見它以前吃過的夢。
	129	引夢貘人	スリーパー	Hypno	HypnoDexEntry:	HYPNOSIS	5-3	1670	_HypnoDexEntry	据说对手与它视线相对时，它就会使出催眠术等多种多样的超能力。	会拿着像钟摆一样的东西走动。曾经发生过它使用催眠术把孩子带走的事件。	HypnoDexEntry:	催眠	1-6	75-6	_HypnoDexEntry	0097	無意中遇到它的時候，如果不小心和它對上視線會很危險。它手裡拿著的鐘擺會讓人睡著。
	78	大鉗蟹	クラブ	Krabby	KrabbyDexEntry:	RIVER CRAB	1-4	140	_KrabbyDexEntry	钳子是强力的武器，在横着走的时候也起到了保持平衡的作用。	能在海边上找到它。巨大的钳子即使断掉，今后也会再长出来。	KrabbyDexEntry:	清水蟹	0-4	6-5	_KrabbyDexEntry	0098	鉗子是它強悍的武器，但在攻擊時鉗子偶爾會脫落。脫落後很快會長出新的來。
	138	巨鉗蟹	キングラー	Kingler	KinglerDexEntry:	PINCER	4-3	1320	_KinglerDexEntry	钳子中隐藏着一万马力的超级力量，但由于太大很难自由活动。	虽然坚硬的钳子有着１万马力的力量，但因为太大而行动迟缓。	KinglerDexEntry:	鉗子	1-3	60-0	_KinglerDexEntry	0099	一邊的鉗子很是巨大，雖說硬如鋼鐵還擁有１萬馬力，但還是太重了。
	6	霹靂電球	ビリリダマ	Voltorb	VoltorbDexEntry:	BALL	1-8	230	_VoltorbDexEntry	会出现在发电厂等地方。很多人都会把它错当成精灵球去触碰而被电麻。	正体不明的生物，据说发生过发出刺耳声后突然自爆的事件。	VoltorbDexEntry:	球	0-5	10-4	_VoltorbDexEntry	0100	據說它與精靈球相似的外形其實是它的保護色，但它很容易自爆這一點也出人意料。
	141	頑皮雷彈	マルマイン	Electrode	ElectrodeDexEntry:	BALL	3-11	1470	_ElectrodeDexEntry	体内储存着极高压的电能。时常只受了一点轻微刺激就爆炸。	稍微受点刺激就会爆炸。有着炸弹球的外号而令人恐惧。	ElectrodeDexEntry:	球	1-2	66-6	_ElectrodeDexEntry	0101	只要受到一點撞擊，就會由於體內的電能溢出導致爆炸。
	12	蛋蛋	タマタマ	Exeggcute	ExeggcuteDexEntry:	EGG	1-4	60	_ExeggcuteDexEntry	如果认为是蛋而去摸它的话，它会不断地聚集伙伴，发起集团攻击。	虽然看起来像是什么东西的蛋，但人们已经弄清了它其实是接近于植物种子的生物。	ExeggcuteDexEntry:	蛋	0-4	2-5	_ExeggcuteDexEntry	0102	每一個蛋都相互吸引著旋轉。６個蛋湊不齊時它就無法保持平衡。
	10	椰蛋樹	ナッシー	Exeggutor	ExeggutorDexEntry:	COCONUT	6-7	2650	_ExeggutorDexEntry	据说非常偶然地，有个头掉到地面上会变成蛋蛋动起来。	被称作行走的热带雨林，每个果实都有脸，分别有不同的意识。	ExeggutorDexEntry:	椰子	2-0	120-0	_ExeggutorDexEntry	0103	由於三個頭各自都在思考自己喜歡的事情，所以它的叫聲非常吵鬧。
	17	卡拉卡拉	カラカラ	Cubone	CuboneDexEntry:	LONELY	1-4	140	_CuboneDexEntry	脑袋上带着骨头做的头盔，没人见过它的真面目。	头上戴着与自己天人永隔的母亲的头骨。据说在寂寞的时候会大声哭泣。	CuboneDexEntry:	孤獨	0-4	6-5	_CuboneDexEntry	0104	它頭上戴著死去母親的頭骨。它的哭聲會在頭骨裡迴響出悲傷的旋律。
	145	嘎啦嘎啦	ガラガラ	Marowak	MarowakDexEntry:	BONEKEEPER	3-3	990	_MarowakDexEntry	骨头是它重要的武器。能像扔回力镖一样扔出去，将猎物砸晕。	身体很小，原本很弱。学会使用骨头后，性格变得粗暴起来。	MarowakDexEntry:	愛骨	1-0	45-0	_MarowakDexEntry	0105	身體曾經又小又弱，在習慣了使用骨頭戰鬥後才變成了粗暴的性格。
	43	飛腿郎	サワムラー	Hitmonlee	HitmonleeDexEntry:	KICKING	4-11	1100	_HitmonleeDexEntry	急着奔跑的时候脚会渐渐伸长大步前进。	腿能自由地伸缩，即使离得很远，也能把对手踢飞。	HitmonleeDexEntry:	踢腿	1-5	49-8	_HitmonleeDexEntry	0106	在踢中敵人的瞬間，腳底會變得像鑽石般堅硬，將對手踢成碎片。
	44	快拳郎	エビワラー	Hitmonchan	HitmonchanDexEntry:	PUNCHING	4-7	1110	_HitmonchanDexEntry	你以为它站着不动，是因为它闪电般的拳头快到令人看不清。	身上附有职业拳击手之魂。拳速比高铁还快。	HitmonchanDexEntry:	拳擊	1-4	50-2	_HitmonchanDexEntry	0107	它的拳擊好似鑽頭一般！在它的攻擊之下，哪怕是水泥牆也會被鑽出洞來。
	11	大舌頭	ベロリンガ	Lickitung	LickitungDexEntry:	LICKING	3-11	1440	_LickitungDexEntry	舌头像变色龙那样快速伸长，被舔到的话不知为何会觉得麻麻的。	舌头有身体的２倍长，并能像手一样活动自如，能用它来代替手拿取食物或攻击。	LickitungDexEntry:	舔舔	1-2	65-5	_LickitungDexEntry	0108	它２米長的舌頭比前肢更能靈活地移動。不知為何，被它舔到之後會覺得發麻。
	55	瓦斯彈	ドガース	Koffing	KoffingDexEntry:	POISON GAS	2-0	20	_KoffingDexEntry	体内储存了数种有毒气体，很容易在无预警之下爆炸。	薄薄的气球状身体里贮满了剧毒的瓦斯。它靠过来的话，会感觉很臭。	KoffingDexEntry:	毒氣	0-6	1-0	_KoffingDexEntry	0109	在炎熱的地方，它體內的氣體會由於膨脹而產生爆炸的危險，需要注意。
	143	雙彈瓦斯	マタドガス	Weezing	WeezingDexEntry:	POISON GAS	3-11	210	_WeezingDexEntry	两种毒瓦斯的成分长时间在空气不流通的地方积蓄，似乎就会出现成双的瓦斯弹。	有时会因为非常罕见的突变，出现２个连接在一起的双胞胎小瓦斯弹。	WeezingDexEntry:	毒氣	1-2	9-5	_WeezingDexEntry	0110	它要靠吸收垃圾裡的毒氣、細菌和灰塵來維持生命。
	18	獨角犀牛	サイホーン	Rhyhorn	RhyhornDexEntry:	SPIKES	3-3	2540	_RhyhornDexEntry	骨头很结实，是人类硬度的1000倍。能用撞击把大型拖车撞飞。	虽然头脑很差但力气很大，可以用撞击把高楼大厦撞得粉粹。	RhyhornDexEntry:	尖尖	1-0	115-0	_RhyhornDexEntry	0111	單細胞的腦子只能思考一件事情。一旦它開始猛撞，直到睡著前都不會停止。
	1	鑽角犀獸	サイドン	Rhydon	RhydonDexEntry:	DRILL	6-3	2650	_RhydonDexEntry	全身被铠甲般的皮肤保护着。甚至能在２０００度的熔岩里生存。	进化后会变得仅用后脚就能站立。如果被它的角刺中，就连岩石也会被开个洞。	RhydonDexEntry:	鑽錐	1-9	120-0	_RhydonDexEntry	0112	可以只用後腿行走，智力也發達了許多。像盔甲一樣的皮膚可以抵擋住岩漿。
	40	吉利蛋	ラッキー	Chansey	ChanseyDexEntry:	EGG	3-7	760	_ChanseyDexEntry	稀少而怕生的宝可梦，据说会为能够捉到它的人带来幸运。	１天能生好几个蛋。这些蛋不但营养丰富，而且好像非常好吃。	ChanseyDexEntry:	蛋	1-1	34-6	_ChanseyDexEntry	0113	性格溫柔的寶可夢，當它看到受傷的寶可夢時，會把營養豐富的蛋分給對方。
	30	蔓藤怪	モンジャラ	Tangela	TangelaDexEntry:	VINE	3-3	770	_TangelaDexEntry	全身包裹在像海藻一样的藤蔓之中。在行走时这些藤蔓会晃动不停。	蓝色藤状植物缠在一起，看不到本来面目。会缠住接近的物体。	TangelaDexEntry:	藤蔓狀	1-0	35-0	_TangelaDexEntry	0114	全身被藍色的蔓藤覆蓋，真面目不為人知。據說，它的蔓藤會持續不斷地生長。
	2	袋獸	ガルーラ	Kangaskhan	KangaskhanDexEntry:	PARENT	7-3	1760	_KangaskhanDexEntry	宝宝在妈妈肚子上的袋子里几乎不出来。大约3年之后就会离开母亲。	雌性把宝宝放在腹袋里抚育。擅长连续拳攻击。	KangaskhanDexEntry:	親子	2-2	80-0	_KangaskhanDexEntry	0115	在腹部的袋子裡養育自己的寶寶。為了保護寶寶，遇到什麼樣的敵人都不會退縮。
	92	墨海馬	タッツー	Horsea	HorseaDexEntry:	DRAGON	1-4	180	_HorseaDexEntry	据说有时会从水面上猛烈地喷射墨汁，击落飞行的虫子。	用像发条一样咕噜咕噜卷起的尾巴保持身体平衡。会从嘴里吐出墨汁。	HorseaDexEntry:	龍	0-4	8-0	_HorseaDexEntry	0116	在感到危險時會從嘴裡用力地噴出水或者特殊的墨汁。
	93	海刺龍	シードラ	Seadra	SeadraDexEntry:	DRAGON	3-11	550	_SeadraDexEntry	此宝可梦甚至可以通过快速摆动翅膀和尾巴倒着游动。	如果糊里糊涂想去摸它的话，有时就会被它长在身体上的刺扎到而陷入昏厥。	SeadraDexEntry:	龍	1-2	25-0	_SeadraDexEntry	0117	摸它的背鰭會導致麻痺。為了避免在睡覺時被水沖走，它會用尾巴纏住珊瑚。
	157	角金魚	トサキント	Goldeen	GoldeenDexEntry:	GOLDFISH	2-0	330	_GoldeenDexEntry	游泳时尾鳍像连衣裙一样优雅地飘动，因此被称作水中女王。	背鳍和尾鳍像肌肉那样发达。能够以５节的速度在水中游泳。	GoldeenDexEntry:	金魚	0-6	15-0	_GoldeenDexEntry	0118	到了產卵期你就可以看到成群的角金魚逆流而行或是攀登瀑布。
	158	金魚王	アズマオウ	Seaking	SeakingDexEntry:	GOLDFISH	4-3	860	_SeakingDexEntry	到了秋天，可以看到它为了产蛋逆流而上，在河里奋力游动的身姿。	用钻头一样的角捅穿岩壁做成自己的窝。	SeakingDexEntry:	金魚	1-3	39-0	_SeakingDexEntry	0119	雄性的職責是用頭上的角打穿河裡的石頭築巢。
	27	海星星	ヒトデマン	Staryu	StaryuDexEntry:	STARSHAPE	2-7	760	_StaryuDexEntry	能够轻易再生失去的肢体的奇异宝可梦。	大量出现在海边，到了晚上，身体中间的部分就会闪烁着红光。	StaryuDexEntry:	星形	0-8	34-5	_StaryuDexEntry	0120	據說只要它身體的中心部分還存活著，即使被切成小塊也能再生。
	152	寶石海星	スターミー	Starmie	StarmieDexEntry:	MYSTERIOUS	3-7	1760	_StarmieDexEntry	中间被称为核心的部分会发出七彩光芒。据说也有人把它当作宝石。	因为有着几何形状的身体，也被当地人怀疑是不是宇宙生物。	StarmieDexEntry:	謎	1-1	80-0	_StarmieDexEntry	0121	據說當被稱為其核心的中心部分閃爍著七色光芒時，就代表著它正在傳達訊息。
	42	魔牆人偶	バリヤード	Mr. Mime	MrMimeDexEntry:	BARRIER	4-3	1200	_MrMimeDexEntry	据说如果妨碍它的哑剧，它就会突然用巨大的手掌使出连环巴掌。	擅长使人信以为真。据说以默剧形式制造的墙壁会真的出现。	MrMimeDexEntry:	屏障	1-3	54-5	_MrMimeDexEntry	0122	擅長表演啞劇，一直都在練習。即使空無一物，也能讓人覺得那裡真的有東西存在。
	26	飛天螳螂	ストライク	Scyther	ScytherDexEntry:	MANTIS	4-11	1230	_ScytherDexEntry	像忍者般迅速。行动过于迅速的时候看起来像有好几只。	会用锋利的镰刀斩断猎物取其性命。只有极少数情况下会用翅膀飞行。	ScytherDexEntry:	螳螂	1-5	56-0	_ScytherDexEntry	0123	突然從草叢裡竄出來，用鋒利的鐮刀斬砍的樣子彷彿就像是忍者。
	72	迷唇姐	ルージュラ	Jynx	JynxDexEntry:	HUMANSHAPE	4-7	900	_JynxDexEntry	像是扭着腰在走路。据说如果放松了警惕，就会不由自主地跟着跳起舞来。	虽然说的话听上去像是人类语言，但具体说的是什么还不清楚，现在正在研究当中。	JynxDexEntry:	人形	1-4	40-6	_JynxDexEntry	0124	以獨特的節奏悠然移動，彷彿是在跳舞。走路的姿勢如同在扭腰一樣。
	53	電擊獸	エレブー	Electabuzz	ElectabuzzDexEntry:	ELECTRIC	3-7	660	_ElectabuzzDexEntry	一般在发电厂附近出现。有时会因为它迷路乱闯而导致城市陷入一片漆黑。	非常喜欢强大的电力，所以会经常出现在大型发电厂等地。	ElectabuzzDexEntry:	電擊	1-1	30-0	_ElectabuzzDexEntry	0125	要是發生了大片的停電，那一定是電擊獸偷偷吃掉了發電站的電能。
	51	鴨嘴火獸	ブーバー	Magmar	MagmarDexEntry:	SPITFIRE	4-3	980	_MagmarDexEntry	它的身体燃放着橙红色的光辉，可以完美地隐身在火焰之中。	它是在火山口附近被发现的。会从嘴里吐出火焰。体温高达１２００度。	MagmarDexEntry:	吐火	1-3	44-5	_MagmarDexEntry	0126	出生在火山口。因為它的全身都在燃燒，所以人們難以分辨它和火球的區別。
	29	凱羅斯	カイロス	Pinsir	PinsirDexEntry:	STAGBEETLE	4-11	1210	_PinsirDexEntry	如果用角夹住而夹不断的话，就会使用夹着来回甩后扔出去的战略方法。	两根长角力量十足。一旦被夹到，不被撕碎就不会被放开。	PinsirDexEntry:	鍬形蟲	1-5	55-0	_PinsirDexEntry	0127	用犄角全力夾擊！由於低溫會使它無法動彈，所以它會選擇在溫暖的地方生活。
	60	肯泰羅	ケンタロス	Tauros	TaurosDexEntry:	WILD BULL	4-7	1950	_TaurosDexEntry	锁定猎物之后，就会一边用尾巴抽打身体一边笔直地冲向对手。	准备要撞击过来的时候，会用３条尾巴狠狠地抽打自己的身体。	TaurosDexEntry:	暴牛	1-4	88-4	_TaurosDexEntry	0128	精力充沛且個性火暴。一旦開始奔跑，在撞到東西之前都不會停下腳步。
	133	鯉魚王	コイキング	Magikarp	MagikarpDexEntry:	FISH	2-11	220	_MagikarpDexEntry	很久以前的鲤鱼王好像要比现在强上一些。但是现在却弱得可怜。	力量和速度几乎都不行。是世界上最弱最可怜的宝可梦。	MagikarpDexEntry:	魚	0-9	10-0	_MagikarpDexEntry	0129	因靠不住而出名的寶可夢。海裡、河裡、池子裡、還有水窪裡……它們會在各種地方游來游去。
	22	暴鯉龍	ギャラドス	Gyarados	GyaradosDexEntry:	ATROCIOUS	21-4	5180	_GyaradosDexEntry	虽然很少现身，但一旦发起狂来，有时连大都市都会毁灭。	性格非常凶暴。从嘴里发出的破坏光线可以烧毁一切东西。	GyaradosDexEntry:	兇惡	6-5	235-0	_GyaradosDexEntry	0130	性格蠻橫喜歡破壞。在古代，這個恐怖的寶可夢曾經有過把整座城市燒成焦土的記錄。
	19	拉普拉斯	ラプラス	Lapras	LaprasDexEntry:	TRANSPORT	8-2	4850	_LaprasDexEntry	过去由于大量捕捉而濒临绝灭，能让人乘在背上在背上前行。	有着可以理解人类语言的高智商。喜欢乘载着人在海上前行。	LaprasDexEntry:	乘載	2-5	220-0	_LaprasDexEntry	0131	它擁有可以理解人類語言的溫柔之心。會把人載在背上渡過大海。
	76	百變怪	メタモン	Ditto	DittoDexEntry:	TRANSFORM	1-0	90	_DittoDexEntry	有在一瞬间复制对手的细胞组成，变得与对方一模一样的能力。	会自己重组身体细胞的结构，变身成其他的生命体。	DittoDexEntry:	變身	0-3	4-0	_DittoDexEntry	0132	看到敵人的一瞬間身體便如同要融化一般開始轉變，幾乎能變身成和對方完全相同的樣子。
	102	伊布	イーブイ	Eevee	EeveeDexEntry:	EVOLUTION	1-0	140	_EeveeDexEntry	拥有不规则的基因。石头散发出的射线会让它的身体发生突变。	可以进化成3种宝可梦的珍奇的宝可梦。	EeveeDexEntry:	進化	0-3	6-5	_EeveeDexEntry	0133	由於基因不穩定，進化的可能多種多樣。只是生存數量很少。
